stk_code,sector,industry,mkt_cap,mkt_cap_gp
OBSV,Health Care,Biotechnology: Pharmaceutical Preparations,16383542.0,nano
OBT,Finance,Major Banks,266444564.0,micro
OC,,,8770874130.0,medium
OCAX,Industrials,Consumer Electronics/Appliances,190051875.0,micro
OCAXU,Industrials,Consumer Electronics/Appliances,0.0,nano
OCAXW,Industrials,Consumer Electronics/Appliances,0.0,nano
OCC,Industrials,Telecommunications Equipment,31099184.0,nano
OCCI,Finance,Trusts Except Educational Religious and Charitable,29106116.0,nano
OCCIN,Finance,Trusts Except Educational Religious and Charitable,0.0,nano
OCCIO,Finance,Trusts Except Educational Religious and Charitable,0.0,nano
OCFC,Finance,Savings Institutions,1272725683.0,small
OCFCP,Finance,Savings Institutions,0.0,nano
OCFT,Technology,Computer Software: Programming Data Processing,275725440.0,micro
OCG,Consumer Discretionary,Other Consumer Services,16981594.0,nano
OCGN,Health Care,Biotechnology: Pharmaceutical Preparations,348030160.0,small
OCN,Finance,Finance: Consumer Services,251164615.0,micro
OCSL,Finance,Finance: Consumer Services,1246944900.0,small
OCUL,Health Care,Biotechnology: Pharmaceutical Preparations,226410532.0,micro
OCUP,Health Care,Biotechnology: Pharmaceutical Preparations,63669466.0,micro
OCX,Health Care,Biotechnology: Pharmaceutical Preparations,49830405.0,nano
ODC,Industrials,Industrial Specialties,230350267.0,micro
ODFL,Industrials,Trucking Freight/Courier Services,34183013847.0,large
ODP,Miscellaneous,Diversified Commercial Services,2087133806.0,medium
ODV,,,319935809.0,small
OEC,Industrials,Specialty Chemicals,1123850634.0,small
OESX,Consumer Discretionary,Building Products,75803609.0,micro
OFC,Real Estate,Real Estate Investment Trusts,2958980282.0,medium
OFED,Finance,Savings Institutions,130924423.0,micro
OFG,Finance,Major Banks,1265183035.0,small
OFIX,Health Care,Medical/Dental Instruments,404834628.0,small
OFLX,Industrials,Building Products,1078073590.0,small
OFS,Finance,Finance/Investors Services,146519989.0,micro
OFSSH,Finance,Finance Companies,0.0,nano
OG,Consumer Discretionary,Catalog/Specialty Distribution,25228229.0,nano
OGE,Utilities,Electric Utilities: Central,8114214296.0,medium
OGEN,Health Care,Biotechnology: Pharmaceutical Preparations,19989957.0,nano
OGI,Health Care,Pharmaceuticals and Biotechnology,289972401.0,micro
OGN,Health Care,Biotechnology: Pharmaceutical Preparations,7279909386.0,medium
OGS,Utilities,Oil/Gas Transmission,4270644920.0,medium
OHAA,Industrials,Consumer Electronics/Appliances,159310938.0,micro
OHAAU,Industrials,Consumer Electronics/Appliances,0.0,nano
OHAAW,Industrials,Consumer Electronics/Appliances,0.0,nano
OHI,Real Estate,Real Estate Investment Trusts,6894341779.0,medium
OI,Consumer Discretionary,Containers/Packaging,2567527628.0,medium
OIA,Finance,Finance Companies,313720832.0,small
OIG,Industrials,Oilfield Services/Equipment,27720781.0,nano
OII,Energy,Oilfield Services/Equipment,1489856542.0,small
OIIM,Technology,Semiconductors,128422624.0,micro
OIS,Industrials,Metal Fabrications,449871087.0,small
OKE,Utilities,Oil & Gas Production,29762656339.0,large
OKTA,Technology,EDP Services,11358588301.0,large
OKYO,,,44192743.0,nano
OLB,Technology,EDP Services,13822106.0,nano
OLED,Technology,Industrial Machinery/Components,5496918138.0,medium
OLIT,Industrials,Consumer Electronics/Appliances,198375003.0,micro
OLITU,Industrials,Consumer Electronics/Appliances,0.0,nano
OLK,Industrials,Biotechnology: Laboratory Analytical Instruments,2770222225.0,medium
OLLI,Consumer Discretionary,Department/Specialty Retail Stores,3189749416.0,medium
OLMA,Health Care,Biotechnology: Pharmaceutical Preparations,99115796.0,micro
OLN,Industrials,Industrial Specialties,7428755799.0,medium
OLO,Technology,Computer Software: Prepackaged Software,1184692732.0,small
OLP,Real Estate,Real Estate Investment Trusts,505142246.0,small
OLPX,Miscellaneous,Diversified Commercial Services,3583480964.0,medium
OM,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,1221223206.0,small
OMAB,Consumer Discretionary,Aerospace,3061358109.0,medium
OMC,Consumer Discretionary,Advertising,16494775594.0,large
OMCL,Health Care,Managed Health Care,2199004719.0,medium
OMEG,Finance,Business Services,178752570.0,micro
OMER,Health Care,Biotechnology: Pharmaceutical Preparations,124205430.0,micro
OMEX,Consumer Discretionary,Marine Transportation,64764797.0,micro
OMF,Finance,Finance: Consumer Services,4356854092.0,medium
OMGA,Health Care,Biotechnology: Pharmaceutical Preparations,310395603.0,small
OMI,Health Care,Medical Specialities,1609309324.0,small
OMIC,Health Care,Medical/Dental Instruments,169208781.0,micro
OMQS,Technology,EDP Services,37008390.0,nano
ON,Technology,Semiconductors,29227509299.0,large
ONB,Finance,Major Banks,5105072700.0,medium
ONBPO,Finance,Major Banks,0.0,nano
ONBPP,Finance,Major Banks,0.0,nano
ONCR,Health Care, Medicinal Chemicals and Botanical Products ,10129523.0,nano
ONCS,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,4782529.0,nano
ONCT,Health Care,Biotechnology: Pharmaceutical Preparations,51272324.0,micro
ONCY,Health Care,Pharmaceuticals and Biotechnology,107432212.0,micro
ONDS,Telecommunications,Telecommunications Equipment,82768139.0,micro
ONEM,Technology,Computer Software: Prepackaged Software,3467825830.0,medium
ONEW,Consumer Discretionary,Homebuilding,453777059.0,small
ONFO,Technology,Computer Software: Programming Data Processing,8687332.0,nano
ONFOW,Technology,Computer Software: Programming Data Processing,0.0,nano
ONL,Real Estate,Real Estate Investment Trusts,523874102.0,small
ONON,Consumer Discretionary,Shoe Manufacturing,5634842519.0,medium
ONTF,Technology,Computer Software: Prepackaged Software,383419018.0,small
ONTO,Technology,Semiconductors,3750907372.0,medium
ONTX,Health Care,Biotechnology: Pharmaceutical Preparations,15801217.0,nano
ONVO,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),15161086.0,nano
ONYX,Finance,Business Services,407859000.0,small
ONYXW,Finance,Business Services,0.0,nano
OOMA,Consumer Discretionary,Telecommunications Equipment,350920000.0,small
OP,,,5321510.0,nano
OPA,Consumer Discretionary,Newspapers/Magazines,251000000.0,micro
OPAD,Finance,Real Estate,149576942.0,micro
OPAL,Utilities,Natural Gas Distribution,190738428.0,micro
OPBK,Finance,Commercial Banks,178446122.0,micro
OPCH,Health Care,Medical/Nursing Services,5702594156.0,medium
OPEN,Finance,Real Estate,963987695.0,small
OPFI,Technology,EDP Services,33653396.0,nano
OPGN,Health Care,Medical Specialities,8860253.0,nano
OPHC,Finance,Major Banks,28630793.0,nano
OPI,Real Estate,Real Estate Investment Trusts,708093140.0,small
OPINL,Real Estate,Building operators,0.0,nano
OPK,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,996764784.0,small
OPNT,Health Care,Biotechnology: Pharmaceutical Preparations,104441521.0,micro
OPOF,Finance,Major Banks,125168036.0,micro
OPP,Finance,Finance/Investors Services,182296986.0,micro
OPRA,Technology,Computer Software: Prepackaged Software,684720036.0,small
OPRT,Finance,Finance Companies,182559867.0,micro
OPRX,Health Care,Managed Health Care,307719743.0,small
OPT,Health Care,Biotechnology: Pharmaceutical Preparations,261320512.0,micro
OPTN,Health Care,Biotechnology: Pharmaceutical Preparations,202106467.0,micro
OPTT,Industrials,Industrial Machinery/Components,33838330.0,nano
OPY,Finance,Investment Bankers/Brokers/Service,453113591.0,small
OR,,,2264072545.0,medium
ORA,Utilities,Electric Utilities: Central,5054422376.0,medium
ORAN,Telecommunications,Telecommunications Equipment,26211631020.0,large
ORC,Real Estate,Real Estate Investment Trusts,356949171.0,small
ORCC,Finance,Diversified Financial Services,4820393679.0,medium
ORCL,Technology,Computer Software: Prepackaged Software,220600327893.0,mega
ORGN,Industrials,Industrial Specialties,774882367.0,small
ORGNW,Finance,Business Services,0.0,nano
ORGO,Health Care,Biotechnology: Pharmaceutical Preparations,354779918.0,small
ORGS,Health Care,Biotechnology: Pharmaceutical Preparations,44409885.0,nano
ORI,Finance,Specialty Insurers,7303287840.0,medium
ORIA,Finance,Business Services,250750000.0,micro
ORIAU,Finance,Business Services,0.0,nano
ORIAW,Finance,Business Services,0.0,nano
ORIC,Health Care,Biotechnology: Pharmaceutical Preparations,139309833.0,micro
ORLA,,,1177177204.0,small
ORLY,Consumer Discretionary,Auto & Home Supply Stores,50968079510.0,large
ORMP,Health Care,Biotechnology: Pharmaceutical Preparations,321914277.0,small
ORN,Industrials,Oilfield Services/Equipment,80457761.0,micro
ORRF,Finance,Major Banks,275587669.0,micro
ORTX,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),55743475.0,micro
OSA,Health Care,Medical Specialities,78161173.0,micro
OSBC,Finance,Major Banks,745276578.0,small
OSCR,Finance,Accident &Health Insurance,513265588.0,small
OSG,Energy,Oil & Gas Production,237497131.0,micro
OSH,Health Care,Assisted Living Services,5519049589.0,medium
OSI,Industrials,Consumer Electronics/Appliances,286062500.0,micro
OSIS,Technology,Industrial Machinery/Components,1407541258.0,small
OSK,Consumer Discretionary,Auto Manufacturing,5702339186.0,medium
OSPN,Technology,EDP Services,494189766.0,small
OSS,Technology,Computer Manufacturing,59696698.0,micro
OST,Technology,Industrial Machinery/Components,13635000.0,nano
OSTK,Consumer Discretionary,Catalog/Specialty Distribution,1028229760.0,small
OSTR,Industrials,Consumer Electronics/Appliances,288937500.0,micro
OSTRU,Industrials,Consumer Electronics/Appliances,0.0,nano
OSTRW,Industrials,Consumer Electronics/Appliances,0.0,nano
OSUR,Health Care,Medical/Dental Instruments,381991946.0,small
OSW,Consumer Discretionary,Hotels/Resorts,934002530.0,small
OTEC,Industrials,Consumer Electronics/Appliances,135181796.0,micro
OTECW,Industrials,Consumer Electronics/Appliances,0.0,nano
OTEX,,,7953022937.0,medium
OTIC,Health Care,Biotechnology: Pharmaceutical Preparations,7018449.0,nano
OTIS,,,33431032679.0,large
OTLK,Health Care,Biotechnology: Pharmaceutical Preparations,204660894.0,micro
OTLY,Consumer Staples,Packaged Foods,799066350.0,small
OTMO,Technology,Computer Software: Prepackaged Software,71791691.0,micro
OTRK,Technology,Retail: Computer Software & Peripheral Equipment,10005422.0,nano
OTRKP,Technology,Retail: Computer Software & Peripheral Equipment,0.0,nano
OTTR,Utilities,Electric Utilities: Central,2464136049.0,medium
OUST,Technology,Industrial Machinery/Components,217789949.0,micro
OUT,Real Estate,Real Estate Investment Trusts,2956405904.0,medium
OVBC,Finance,Major Banks,124066124.0,micro
OVID,Health Care,Biotechnology: Pharmaceutical Preparations,127545062.0,micro
OVLY,Finance,Major Banks,173434674.0,micro
OVV,Energy,Oil & Gas Production,12452824278.0,large
OWL,Finance,Investment Managers,5122854973.0,medium
OWLT,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,76365393.0,micro
OXAC,Finance,Business Services,149971500.0,micro
OXACW,Finance,Business Services,0.0,nano
OXBR,Finance,Property-Casualty Insurers,8325485.0,nano
OXBRW,Finance,Property-Casualty Insurers,0.0,nano
OXLC,Finance,Investment Managers,837120000.0,small
OXLCL,Finance,Finance Companies,0.0,nano
OXLCM,Finance,Investment Managers,0.0,nano
OXLCN,Finance,Investment Managers,0.0,nano
OXLCO,Finance,Investment Managers,0.0,nano
OXLCP,Finance,Investment Managers,0.0,nano
OXLCZ,Finance,Finance Companies,0.0,nano
OXM,Consumer Discretionary,Apparel,1616589696.0,small
OXSQ,Finance,Investment Bankers/Brokers/Service,158414483.0,micro
OXSQG,Consumer Discretionary,Other Consumer Services,0.0,nano
OXSQL,,,0.0,nano
OXSQZ,Finance,Investment Bankers/Brokers/Service,0.0,nano
OXUS,Finance,Business Services,224309250.0,micro
OXUSU,Finance,Business Services,0.0,nano
OXUSW,Finance,Business Services,0.0,nano
OXY,Energy,Oil & Gas Production,57879653008.0,large
OYST,Health Care,Biotechnology: Pharmaceutical Preparations,299850742.0,micro
OZ,,,345444900.0,small
OZK,Finance,Major Banks,4784758300.0,medium
OZKAP,Finance,Major Banks,0.0,nano
PAA,Energy,Oil & Gas Production,8205409049.0,medium
PAAS,,,3494934269.0,medium
PAC,Consumer Discretionary,Aerospace,7766619838.0,medium
PACB,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,2132210463.0,medium
PACI,Industrials,Consumer Electronics/Appliances,348105000.0,small
PACK,Industrials,Containers/Packaging,444478330.0,small
PACW,Finance,Major Banks,2821505648.0,medium
PACWP,,,0.0,nano
PACX,Finance,Business Services,507653125.0,small
PACXU,Finance,Business Services,0.0,nano
PACXW,Finance,Business Services,0.0,nano
PAFO,Industrials,Consumer Electronics/Appliances,56212500.0,micro
PAFOR,Finance,Business Services,0.0,nano
PAFOU,Industrials,Consumer Electronics/Appliances,0.0,nano
PAG,Consumer Discretionary,Other Specialty Stores,8787437917.0,medium
PAGP,Energy,Oil & Gas Production,2403318636.0,medium
PAGS,Technology,EDP Services,2724518204.0,medium
PAHC,,,532622445.0,small
PAI,Finance,Trusts Except Educational Religious and Charitable,113941325.0,micro
PALI,Health Care,Biotechnology: Pharmaceutical Preparations,40315241.0,nano
PALT,Technology,EDP Services,14111039.0,nano
PAM,Utilities,Electric Utilities: Central,1418640000.0,small
PANA,Finance,Business Services,235685450.0,micro
PANL,Consumer Discretionary,Marine Transportation,229613460.0,micro
PANW,Technology,EDP Services,48446650413.0,large
PAR,Technology,Computer Software: Prepackaged Software,643220091.0,small
PARA,Consumer Discretionary,Movies/Entertainment,12568016597.0,large
PARAA,Consumer Discretionary,Movies/Entertainment,14255870066.0,large
PARAP,Consumer Discretionary,Movies/Entertainment,0.0,nano
PARR,Energy,Integrated oil Companies,1263052429.0,small
PASG,Health Care,Biotechnology: Pharmaceutical Preparations,68191579.0,micro
PATH,Technology,Computer Software: Prepackaged Software,7236612781.0,medium
PATI,Industrials,Trucking Freight/Courier Services,27660183.0,nano
PATK,Consumer Discretionary,Wholesale Distributors,1414667842.0,small
PAVM,Health Care,Industrial Specialties,52671423.0,micro
PAVMZ,Health Care,Industrial Specialties,0.0,nano
PAX,Finance,Investment Managers,2048925586.0,medium
PAXS,Finance,Investment Managers,688773780.0,small
PAY,Technology,Retail: Computer Software & Peripheral Equipment,1063866078.0,small
PAYA,Technology,Computer Software: Prepackaged Software,1093414147.0,small
PAYC,Technology,Computer Software: Prepackaged Software,19669875329.0,large
PAYO,Technology,EDP Services,1845520730.0,small
PAYOW,Technology,EDP Services,0.0,nano
PAYS,Technology,EDP Services,131139799.0,micro
PAYX,Consumer Discretionary,Business Services,44210341970.0,large
PB,Finance,Major Banks,6300289674.0,medium
PBA,Energy,Oil & Gas Production,18951739040.0,large
PBAX,Industrials,Consumer Electronics/Appliances,235787625.0,micro
PBAXW,Industrials,Consumer Electronics/Appliances,0.0,nano
PBBK,Finance,Banks,35914334.0,nano
PBF,Energy,Integrated oil Companies,5019597064.0,medium
PBFS,Finance,Commercial Banks,304977951.0,small
PBH,Health Care,Biotechnology: Pharmaceutical Preparations,3049312865.0,medium
PBHC,Finance,Banks,111680564.0,micro
PBI,Consumer Discretionary,Oil Refining/Marketing,734296943.0,small
PBLA,Health Care,Biotechnology: Pharmaceutical Preparations,3780066.0,nano
PBPB,Consumer Discretionary,Restaurants,157314951.0,micro
PBR,Energy,Oil & Gas Production,59611999758.0,large
PBT,Energy,Oil & Gas Production,1065010989.0,small
PBTS,Technology,EDP Services,872117.0,nano
PBYI,Health Care,Biotechnology: Pharmaceutical Preparations,225005866.0,micro
PCAR,Industrials,Construction/Ag Equipment/Trucks,35736596007.0,large
PCB,Finance,Major Banks,274246464.0,micro
PCCT,Finance,Business Services,294112500.0,micro
PCCTW,Finance,Business Services,0.0,nano
PCF,Finance,Trusts Except Educational Religious and Charitable,118155321.0,micro
PCG,Utilities,Power Generation,32598281394.0,large
PCGU,Utilities,Power Generation,0.0,nano
PCH,Real Estate,Real Estate Investment Trusts,3862737012.0,medium
PCK,Finance,Trusts Except Educational Religious and Charitable,222706951.0,micro
PCM,Finance,Trusts Except Educational Religious and Charitable,95198560.0,micro
PCN,Finance,Investment Managers,552350940.0,small
PCOR,Technology,EDP Services,7297922213.0,medium
PCPC,Industrials,Consumer Electronics/Appliances,445437824.0,small
PCQ,Finance,Investment Managers,300273114.0,small
PCRX,Health Care,Biotechnology: Pharmaceutical Preparations,1923377129.0,small
PCSA,Health Care,Biotechnology: Pharmaceutical Preparations,31502120.0,nano
PCSB,Finance,Banks,301012760.0,small
PCT,Utilities,Environmental Services,1048076338.0,small
PCTI,Technology,Radio And Television Broadcasting And Communications Equipment,78287555.0,micro
PCTTW,Utilities,Environmental Services,0.0,nano
PCTY,Technology,Computer Software: Prepackaged Software,11683722346.0,large
